date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,day_of_week,month,year,quarter,is_weekend,cpu_allocation,storage_allocation,utilization_ratio,storage_efficiency,usage_cpu_lag_1,usage_cpu_lag_3,usage_cpu_lag_7,usage_cpu_rolling_mean_7d,usage_cpu_rolling_max_7d,usage_cpu_rolling_min_7d,usage_cpu_rolling_mean_30d,usage_cpu_rolling_max_30d,usage_cpu_rolling_min_30d,usage_storage_rolling_mean_7d,usage_storage_rolling_max_7d,usage_storage_rolling_min_7d,usage_storage_rolling_mean_30d,usage_storage_rolling_max_30d,usage_storage_rolling_min_30d,weather,outages,price_changes
2023-01-25,West US,Container,59,1562,472,103.44,0.82,0,2,1,2023,1,0,107,1777,0.5514018691588785,0.8790095666854248,74.0,97.0,60.0,79.85714285714286,97.0,53.0,73.8,99.0,50.0,1286.0,1644.0,836.0,1260.6666666666667,1897.0,575.0,20.262452461477224,0,0.218
2023-01-26,West US,VM,55,1191,481,103.24,0.96,0,3,1,2023,1,0,107,1515,0.514018691588785,0.7861386138613862,59.0,84.0,53.0,80.14285714285714,97.0,55.0,73.36666666666666,99.0,50.0,1333.4285714285713,1644.0,836.0,1277.8333333333333,1897.0,575.0,34.637719140160385,0,0.202
2023-01-26,West US,Storage,83,1966,428,103.24,0.96,0,3,1,2023,1,0,95,2304,0.8736842105263158,0.8532986111111112,55.0,74.0,96.0,78.28571428571429,97.0,55.0,74.1,99.0,50.0,1379.4285714285713,1966.0,836.0,1311.9,1966.0,575.0,13.318952108656216,0,0.618
2023-01-26,West US,Container,82,1960,349,103.24,0.96,0,3,1,2023,1,0,115,2227,0.7130434782608696,0.880107768298159,83.0,59.0,96.0,76.28571428571429,97.0,55.0,74.56666666666666,99.0,50.0,1433.857142857143,1966.0,836.0,1358.0666666666666,1966.0,669.0,35.39356875203555,0,-0.536
2023-01-27,West US,VM,51,1346,402,93.23,1.06,0,4,1,2023,1,0,110,1646,0.4636363636363636,0.8177399756986634,82.0,55.0,97.0,69.71428571428571,84.0,51.0,74.3,99.0,50.0,1506.7142857142858,1966.0,984.0,1354.5,1966.0,669.0,13.824659869959472,0,0.34
2023-01-27,West US,Storage,57,1549,372,93.23,1.06,0,4,1,2023,1,0,87,2001,0.6551724137931034,0.7741129435282359,51.0,83.0,84.0,65.85714285714286,83.0,51.0,73.3,99.0,50.0,1508.2857142857142,1966.0,984.0,1349.5666666666666,1966.0,669.0,21.918618716811018,0,0.596
2023-01-27,West US,Container,93,825,317,93.23,1.06,0,4,1,2023,1,0,109,1617,0.8532110091743119,0.5102040816326531,57.0,82.0,74.0,68.57142857142857,93.0,51.0,73.43333333333334,99.0,50.0,1485.5714285714287,1966.0,825.0,1354.7666666666667,1966.0,825.0,33.91886097338661,0,-0.889
2023-01-28,West US,VM,58,1284,464,110.31,1.09,1,5,1,2023,1,1,98,1651,0.5918367346938775,0.7777104784978801,93.0,51.0,59.0,68.42857142857143,93.0,51.0,72.06666666666666,97.0,50.0,1445.857142857143,1966.0,825.0,1339.4666666666667,1966.0,825.0,14.497522820463214,0,0.16
2023-01-28,West US,Storage,60,1410,237,110.31,1.09,1,5,1,2023,1,1,96,2379,0.625,0.592686002522068,58.0,57.0,55.0,69.14285714285714,93.0,51.0,71.76666666666667,97.0,50.0,1477.142857142857,1966.0,825.0,1353.9666666666667,1966.0,825.0,16.877541856979246,0,-0.252
2023-01-28,West US,Container,84,1618,268,110.31,1.09,1,5,1,2023,1,1,91,2281,0.9230769230769231,0.7093380096448926,60.0,93.0,83.0,69.28571428571429,93.0,51.0,72.83333333333333,97.0,50.0,1427.4285714285713,1960.0,825.0,1379.6666666666667,1966.0,825.0,31.667577051791987,0,-0.041
2023-01-29,West US,VM,67,795,494,91.61,0.97,1,6,1,2023,1,1,118,1982,0.5677966101694916,0.4011099899091826,84.0,58.0,82.0,67.14285714285714,93.0,51.0,73.33333333333333,97.0,50.0,1261.0,1618.0,795.0,1367.6666666666667,1966.0,795.0,31.601096096382232,0,0.174
2023-01-29,West US,Storage,89,1299,378,91.61,0.97,1,6,1,2023,1,1,118,2090,0.7542372881355932,0.6215311004784689,67.0,60.0,51.0,72.57142857142857,93.0,57.0,74.33333333333333,97.0,50.0,1254.2857142857142,1618.0,795.0,1369.8,1966.0,795.0,29.234428986558918,0,-0.244
2023-01-29,West US,Container,87,1546,262,91.61,0.97,1,6,1,2023,1,1,96,2393,0.90625,0.6460509820309235,89.0,84.0,57.0,76.85714285714286,93.0,58.0,75.33333333333333,97.0,50.0,1253.857142857143,1618.0,795.0,1392.7666666666667,1966.0,795.0,30.818453334013,0,-0.338
2023-01-30,West US,VM,53,1097,209,103.31,1.1,0,0,1,2023,1,0,94,1897,0.5638297872340425,0.5782814971006853,87.0,67.0,93.0,71.14285714285714,89.0,53.0,74.46666666666667,97.0,50.0,1292.7142857142858,1618.0,795.0,1370.5,1966.0,795.0,26.281733300427884,0,0.017
2023-01-30,West US,Storage,54,1364,317,103.31,1.1,0,0,1,2023,1,0,91,1822,0.5934065934065934,0.7486278814489572,53.0,89.0,58.0,70.57142857142857,89.0,53.0,73.13333333333334,97.0,50.0,1304.142857142857,1618.0,795.0,1365.0333333333333,1966.0,795.0,17.553971767208584,0,-0.544
2023-01-30,West US,Container,87,1682,427,103.31,1.1,0,0,1,2023,1,0,93,1783,0.9354838709677419,0.9433538979248458,54.0,87.0,60.0,74.42857142857143,89.0,53.0,73.3,97.0,50.0,1343.0,1682.0,795.0,1392.0,1966.0,795.0,20.370879805117582,0,-0.543
2023-01-31,West US,VM,55,1211,222,95.21,0.98,0,1,1,2023,1,0,119,2260,0.46218487394957986,0.5358407079646018,87.0,53.0,84.0,70.28571428571429,89.0,53.0,72.8,97.0,50.0,1284.857142857143,1682.0,795.0,1379.0,1966.0,795.0,15.44793150404277,0,0.34
2023-01-31,West US,Storage,96,845,417,95.21,0.98,0,1,1,2023,1,0,113,2035,0.8495575221238938,0.4152334152334152,55.0,54.0,67.0,74.42857142857143,96.0,53.0,72.86666666666666,97.0,50.0,1292.0,1682.0,845.0,1366.6333333333334,1966.0,795.0,37.25351684000885,0,-0.574
2023-01-31,West US,Container,62,1457,409,95.21,0.98,0,1,1,2023,1,0,82,1569,0.7560975609756098,0.92861695347355,96.0,87.0,89.0,70.57142857142857,96.0,53.0,73.26666666666667,97.0,51.0,1314.5714285714287,1682.0,845.0,1369.2,1966.0,795.0,27.501753842983614,0,0.333
2023-02-01,West US,VM,85,1705,200,88.94,0.88,0,2,2,2023,1,0,86,1674,0.9883720930232558,1.0185185185185186,62.0,55.0,87.0,70.28571428571429,96.0,53.0,74.1,97.0,51.0,1337.2857142857142,1705.0,845.0,1394.9,1966.0,795.0,22.025542502909197,0,0.231
2023-02-01,West US,Storage,89,1160,336,88.94,0.88,0,2,2,2023,1,0,91,2497,0.978021978021978,0.4645574689627553,85.0,96.0,53.0,75.42857142857143,96.0,54.0,74.16666666666667,97.0,51.0,1346.2857142857142,1705.0,845.0,1391.4666666666667,1966.0,795.0,23.860174109323978,0,-0.863
2023-02-01,West US,Container,59,1959,316,88.94,0.88,0,2,2,2023,1,0,92,1976,0.6413043478260869,0.9913967611336032,89.0,62.0,54.0,76.14285714285714,96.0,55.0,73.23333333333333,97.0,51.0,1431.2857142857142,1959.0,845.0,1395.8,1966.0,795.0,38.41850018835446,0,-0.339
2023-02-02,West US,VM,90,1188,347,108.13,1.14,0,3,2,2023,1,0,115,1847,0.782608695652174,0.6432051976177585,59.0,85.0,87.0,76.57142857142857,96.0,55.0,73.83333333333333,97.0,51.0,1360.7142857142858,1959.0,845.0,1378.5333333333333,1966.0,795.0,14.600542093482407,1,0.597
2023-02-02,West US,Storage,71,975,262,108.13,1.14,0,3,2,2023,1,0,97,1634,0.7319587628865979,0.5966952264381885,90.0,89.0,55.0,78.85714285714286,96.0,59.0,74.2,97.0,51.0,1327.0,1959.0,845.0,1347.8,1966.0,795.0,27.586894960503916,0,-0.491
2023-02-02,West US,Container,89,1060,456,108.13,1.14,0,3,2,2023,1,0,105,2093,0.8476190476190476,0.5064500716674629,71.0,59.0,96.0,77.85714285714286,90.0,59.0,75.4,97.0,51.0,1357.7142857142858,1959.0,975.0,1354.5,1966.0,795.0,25.17666036653398,1,-0.232
2023-02-03,West US,VM,88,1299,465,99.28,1.1,0,4,2,2023,1,0,112,1941,0.7857142857142857,0.6692426584234931,89.0,90.0,62.0,81.57142857142857,90.0,59.0,75.13333333333334,97.0,51.0,1335.142857142857,1959.0,975.0,1343.0,1966.0,795.0,28.343627063039435,0,0.231
2023-02-03,West US,Storage,59,661,286,99.28,1.1,0,4,2,2023,1,0,111,2442,0.5315315315315315,0.27067977067977067,88.0,71.0,85.0,77.85714285714286,90.0,59.0,73.9,97.0,51.0,1186.0,1959.0,661.0,1312.4,1966.0,661.0,10.543305514625215,0,0.392
2023-02-03,West US,Container,77,1701,207,99.28,1.1,0,4,2,2023,1,0,109,2097,0.7064220183486238,0.8111587982832618,59.0,89.0,89.0,76.14285714285714,90.0,59.0,73.23333333333333,96.0,51.0,1263.2857142857142,1959.0,661.0,1341.2333333333333,1966.0,661.0,36.16371726832455,0,-0.126
2023-02-04,West US,VM,97,506,462,103.62,0.94,1,5,2,2023,1,1,103,2101,0.941747572815534,0.24083769633507854,77.0,88.0,59.0,81.57142857142857,97.0,59.0,73.66666666666667,97.0,51.0,1055.7142857142858,1701.0,506.0,1306.8333333333333,1966.0,506.0,37.96354847450837,0,-0.299
2023-02-04,West US,Storage,82,650,284,103.62,0.94,1,5,2,2023,1,1,110,1728,0.7454545454545455,0.3761574074074074,97.0,59.0,90.0,80.42857142857143,97.0,59.0,73.93333333333334,97.0,51.0,978.8571428571429,1701.0,506.0,1295.7,1966.0,506.0,26.953995507676268,0,0.711
2023-02-04,West US,Container,68,1904,235,103.62,0.94,1,5,2,2023,1,1,88,2477,0.7727272727272727,0.7686717803794914,82.0,77.0,71.0,80.0,97.0,59.0,74.23333333333333,97.0,51.0,1111.5714285714287,1904.0,506.0,1307.1,1966.0,506.0,30.899524716306768,0,0.869
2023-02-05,West US,VM,66,1638,408,103.61,1.15,1,6,2,2023,1,1,100,1988,0.66,0.823943661971831,68.0,97.0,89.0,76.71428571428571,97.0,59.0,74.6,97.0,51.0,1194.142857142857,1904.0,506.0,1322.0,1966.0,506.0,37.67498143531887,0,0.489
2023-02-05,West US,Storage,63,1020,239,103.61,1.15,1,6,2,2023,1,1,90,2201,0.7,0.46342571558382556,66.0,82.0,88.0,73.14285714285714,97.0,59.0,73.93333333333334,97.0,51.0,1154.2857142857142,1904.0,506.0,1290.4666666666667,1960.0,506.0,31.21715902940196,0,0.043
2023-02-05,West US,Container,51,736,480,103.61,1.15,1,6,2,2023,1,1,94,2303,0.5425531914893617,0.31958315240990015,63.0,68.0,59.0,72.0,97.0,51.0,72.9,97.0,51.0,1165.0,1904.0,506.0,1249.6666666666667,1959.0,506.0,14.57617128742784,0,-0.404
2023-02-06,West US,VM,80,1145,418,99.64,1.16,0,0,2,2023,1,0,83,2235,0.963855421686747,0.5123042505592841,51.0,66.0,77.0,72.42857142857143,97.0,51.0,73.86666666666666,97.0,51.0,1085.5714285714287,1904.0,506.0,1242.9666666666667,1959.0,506.0,27.288650805004394,0,-0.415
2023-02-06,West US,Storage,89,1109,467,99.64,1.16,0,0,2,2023,1,0,119,1906,0.7478991596638656,0.5818467995802729,80.0,63.0,97.0,71.28571428571429,89.0,51.0,74.93333333333334,97.0,51.0,1171.7142857142858,1904.0,650.0,1228.3,1959.0,506.0,28.201451391485676,0,0.261
2023-02-06,West US,Container,94,1320,372,99.64,1.16,0,0,2,2023,1,0,99,2176,0.9494949494949495,0.6066176470588235,89.0,51.0,82.0,73.0,94.0,51.0,74.96666666666667,97.0,51.0,1267.4285714285713,1904.0,736.0,1244.8,1959.0,506.0,22.72392013907158,0,0.209
2023-02-07,West US,VM,85,1250,347,73.8,1.08,0,1,2,2023,1,0,90,1730,0.9444444444444444,0.7225433526011561,94.0,80.0,68.0,75.42857142857143,94.0,51.0,75.86666666666666,97.0,51.0,1174.0,1638.0,736.0,1243.6666666666667,1959.0,506.0,32.09332706874169,0,0.701
2023-02-07,West US,Storage,68,1767,400,73.8,1.08,0,1,2,2023,1,0,109,1875,0.6238532110091743,0.9424,85.0,89.0,66.0,75.71428571428571,94.0,51.0,76.13333333333334,97.0,51.0,1192.4285714285713,1767.0,736.0,1255.5666666666666,1959.0,506.0,38.03101044307044,0,0.325
2023-02-07,West US,Container,75,1973,272,73.8,1.08,0,1,2,2023,1,0,115,2353,0.6521739130434783,0.838504037399065,68.0,94.0,63.0,77.42857142857143,94.0,51.0,75.83333333333333,97.0,51.0,1328.5714285714287,1973.0,736.0,1267.4,1973.0,506.0,37.767055387203285,0,-0.752
2023-02-08,West US,VM,80,1160,280,100.87,0.97,0,2,2,2023,1,0,118,2105,0.6779661016949152,0.5510688836104513,75.0,85.0,51.0,81.57142857142857,94.0,68.0,76.26666666666667,97.0,51.0,1389.142857142857,1973.0,1109.0,1279.5666666666666,1973.0,506.0,23.525181142123962,0,0.526
2023-02-08,West US,Storage,72,873,397,100.87,0.97,0,2,2,2023,1,0,117,2474,0.6153846153846154,0.3528698464025869,80.0,68.0,80.0,80.42857142857143,94.0,68.0,75.7,97.0,51.0,1350.2857142857142,1973.0,873.0,1265.3666666666666,1973.0,506.0,13.397141375222658,1,-0.499
2023-02-08,West US,Container,57,965,288,100.87,0.97,0,2,2,2023,1,0,85,2421,0.6705882352941176,0.3985956216439488,72.0,75.0,89.0,75.85714285714286,94.0,57.0,74.7,97.0,51.0,1329.7142857142858,1973.0,873.0,1246.0,1973.0,506.0,39.54523596887004,0,-0.192
2023-02-09,West US,VM,66,1682,351,100.92,0.8,0,3,2,2023,1,0,116,2061,0.5689655172413793,0.8161086851043183,57.0,80.0,94.0,71.85714285714286,85.0,57.0,75.13333333333334,97.0,51.0,1381.4285714285713,1973.0,873.0,1265.5,1973.0,506.0,35.166942593378025,0,0.125
2023-02-09,West US,Storage,84,1119,387,100.92,0.8,0,3,2,2023,1,0,116,2199,0.7241379310344828,0.5088676671214188,66.0,72.0,85.0,71.71428571428571,84.0,57.0,76.13333333333334,97.0,51.0,1362.7142857142858,1973.0,873.0,1257.3333333333333,1973.0,506.0,13.739880436098005,0,0.998
2023-02-09,West US,Container,94,1621,330,100.92,0.8,0,3,2,2023,1,0,107,1809,0.8785046728971962,0.8960751796572692,84.0,57.0,68.0,75.42857142857143,94.0,57.0,76.36666666666666,97.0,51.0,1341.857142857143,1973.0,873.0,1255.3,1973.0,506.0,37.625256478521166,0,1.555
2023-02-10,West US,VM,98,976,444,97.8,1.04,0,4,2,2023,1,0,111,2114,0.8828828828828829,0.4616840113528855,94.0,66.0,75.0,78.71428571428571,98.0,57.0,77.8,98.0,51.0,1199.4285714285713,1682.0,873.0,1247.4666666666667,1973.0,506.0,36.09689086186385,0,0.303
2023-02-10,West US,Storage,93,1196,471,97.8,1.04,0,4,2,2023,1,0,116,2021,0.8017241379310345,0.5917862444334487,98.0,84.0,80.0,80.57142857142857,98.0,57.0,77.7,98.0,51.0,1204.5714285714287,1682.0,873.0,1259.1666666666667,1973.0,506.0,25.56514171378216,0,-0.092
2023-02-10,West US,Container,93,1762,465,97.8,1.04,0,4,2,2023,1,0,88,1756,1.0568181818181819,1.0034168564920274,93.0,94.0,72.0,83.57142857142857,98.0,57.0,78.73333333333333,98.0,51.0,1331.5714285714287,1762.0,965.0,1269.3333333333333,1973.0,506.0,27.738263072347877,0,0.267
2023-02-11,West US,VM,57,1833,442,114.78,0.95,1,5,2,2023,1,1,95,2368,0.6,0.7740709459459459,93.0,98.0,57.0,83.57142857142857,98.0,57.0,77.8,98.0,51.0,1455.5714285714287,1833.0,976.0,1273.6,1973.0,506.0,21.970081116103906,1,0.444
2023-02-11,West US,Storage,94,1889,306,114.78,0.95,1,5,2,2023,1,1,93,2485,1.010752688172043,0.7601609657947687,57.0,93.0,66.0,87.57142857142857,98.0,57.0,77.96666666666667,98.0,51.0,1485.142857142857,1889.0,976.0,1297.9,1973.0,506.0,11.64284916466094,0,-0.16
2023-02-11,West US,Container,83,1324,417,114.78,0.95,1,5,2,2023,1,1,95,1580,0.8736842105263158,0.8379746835443038,94.0,93.0,84.0,87.42857142857143,98.0,57.0,78.76666666666667,98.0,51.0,1514.4285714285713,1889.0,976.0,1276.7333333333333,1973.0,506.0,20.05591724937703,0,0.898
2023-02-12,West US,VM,63,1880,297,91.92,0.95,1,6,2,2023,1,1,88,2056,0.7159090909090909,0.914396887159533,83.0,57.0,94.0,83.0,98.0,57.0,77.86666666666666,98.0,51.0,1551.4285714285713,1889.0,976.0,1299.8,1973.0,506.0,34.085603457940344,0,0.115
2023-02-12,West US,Storage,60,1451,322,91.92,0.95,1,6,2,2023,1,1,91,2425,0.6593406593406593,0.5983505154639175,63.0,94.0,98.0,77.57142857142857,94.0,57.0,77.5,98.0,51.0,1619.2857142857142,1889.0,1196.0,1315.6666666666667,1973.0,506.0,10.138960690138086,0,0.249
2023-02-12,West US,Container,77,1718,425,91.92,0.95,1,6,2,2023,1,1,95,1590,0.8105263157894737,1.080503144654088,60.0,83.0,93.0,75.28571428571429,94.0,57.0,77.1,98.0,51.0,1693.857142857143,1889.0,1324.0,1337.6,1973.0,506.0,20.004975150734325,0,0.333
2023-02-13,West US,VM,78,614,385,109.15,1.03,0,0,2,2023,1,0,96,1964,0.8125,0.31262729124236255,77.0,63.0,93.0,73.14285714285714,94.0,57.0,76.76666666666667,98.0,51.0,1529.857142857143,1889.0,614.0,1314.7666666666667,1973.0,506.0,21.9450608077283,0,0.211
2023-02-13,West US,Storage,52,1563,239,109.15,1.03,0,0,2,2023,1,0,114,1985,0.45614035087719296,0.7874055415617128,78.0,60.0,57.0,72.42857142857143,94.0,52.0,76.53333333333333,98.0,51.0,1491.2857142857142,1889.0,614.0,1344.8333333333333,1973.0,506.0,26.121868088137685,0,0.419
2023-02-13,West US,Container,76,1812,461,109.15,1.03,0,0,2,2023,1,0,94,1563,0.8085106382978723,1.1593090211132437,52.0,77.0,94.0,69.85714285714286,83.0,52.0,76.5,98.0,51.0,1480.2857142857142,1880.0,614.0,1348.5333333333333,1973.0,506.0,37.59566849238281,0,-0.309
2023-02-14,West US,VM,88,581,457,94.7,1.05,0,1,2,2023,1,0,91,1989,0.967032967032967,0.2921065862242333,76.0,78.0,83.0,70.57142857142857,88.0,52.0,76.2,98.0,51.0,1374.142857142857,1880.0,581.0,1351.0333333333333,1973.0,581.0,20.390379830978837,0,-0.279
2023-02-14,West US,Storage,63,1088,211,94.7,1.05,0,1,2,2023,1,0,119,2252,0.5294117647058824,0.48312611012433393,88.0,52.0,63.0,70.57142857142857,88.0,52.0,75.56666666666666,98.0,51.0,1261.0,1812.0,581.0,1365.6333333333334,1973.0,581.0,20.40859605688683,0,-0.55
2023-02-14,West US,Container,88,1747,212,94.7,1.05,0,1,2,2023,1,0,88,1537,1.0,1.136629798308393,63.0,76.0,60.0,74.57142857142857,88.0,52.0,76.23333333333333,98.0,51.0,1303.2857142857142,1812.0,581.0,1360.4,1973.0,581.0,32.125037443292456,0,0.22
2023-02-15,West US,VM,66,1023,392,100.97,1.1,0,2,2,2023,1,0,100,1915,0.66,0.5342036553524804,88.0,88.0,77.0,73.0,88.0,52.0,76.23333333333333,98.0,51.0,1204.0,1812.0,581.0,1339.9,1973.0,581.0,23.566538226694213,0,0.389
2023-02-15,West US,Storage,71,973,319,100.97,1.1,0,2,2,2023,1,0,100,2373,0.71,0.41002949852507375,66.0,63.0,78.0,72.0,88.0,52.0,76.5,98.0,51.0,1255.2857142857142,1812.0,581.0,1338.3333333333333,1973.0,581.0,16.73814468819946,0,0.229
2023-02-15,West US,Container,67,805,469,100.97,1.1,0,2,2,2023,1,0,97,2063,0.6907216494845361,0.39020843431895297,71.0,88.0,52.0,74.14285714285714,88.0,63.0,77.03333333333333,98.0,52.0,1147.0,1812.0,581.0,1340.6333333333334,1973.0,581.0,23.5731854839808,0,0.837
2023-02-16,West US,VM,81,1653,374,92.98,0.97,0,3,2,2023,1,0,90,1917,0.9,0.8622848200312989,67.0,66.0,76.0,74.85714285714286,88.0,63.0,77.06666666666666,98.0,52.0,1124.2857142857142,1747.0,581.0,1357.5666666666666,1973.0,581.0,14.225710611393996,0,-0.003
2023-02-16,West US,Storage,63,1607,221,92.98,0.97,0,3,2,2023,1,0,108,2226,0.5833333333333334,0.7219227313566936,81.0,71.0,88.0,71.28571428571429,88.0,63.0,76.2,98.0,52.0,1270.857142857143,1747.0,805.0,1374.1666666666667,1973.0,581.0,15.2916095951867,0,0.334
2023-02-16,West US,Container,60,1348,435,92.98,0.97,0,3,2,2023,1,0,104,2056,0.5769230769230769,0.6556420233463035,63.0,67.0,63.0,70.85714285714286,88.0,60.0,75.06666666666666,98.0,52.0,1308.0,1747.0,805.0,1375.1,1973.0,581.0,24.951033182184393,0,-0.546
2023-02-17,West US,VM,99,698,380,96.08,0.85,0,4,2,2023,1,0,101,2451,0.9801980198019802,0.284781721746226,60.0,81.0,88.0,72.42857142857143,99.0,60.0,75.53333333333333,99.0,52.0,1158.142857142857,1653.0,698.0,1356.7,1973.0,581.0,22.56776348513644,0,-0.194
2023-02-17,West US,Storage,73,877,245,96.08,0.85,0,4,2,2023,1,0,95,2235,0.7684210526315789,0.39239373601789707,99.0,63.0,66.0,73.42857142857143,99.0,60.0,75.7,99.0,52.0,1137.2857142857142,1653.0,698.0,1327.0333333333333,1973.0,581.0,37.445377032043,1,0.348
2023-02-17,West US,Container,64,1676,421,96.08,0.85,0,4,2,2023,1,0,96,2199,0.6666666666666666,0.7621646202819463,73.0,60.0,71.0,72.42857142857143,99.0,60.0,75.33333333333333,99.0,52.0,1237.7142857142858,1676.0,698.0,1317.1333333333334,1889.0,581.0,20.871816973498994,0,0.425
2023-02-18,West US,VM,71,1611,240,102.96,1.03,1,5,2,2023,1,1,98,2409,0.7244897959183674,0.6687422166874222,64.0,99.0,67.0,73.0,99.0,60.0,75.03333333333333,99.0,52.0,1352.857142857143,1676.0,698.0,1332.1666666666667,1889.0,581.0,27.417650508341303,0,-0.147
2023-02-18,West US,Storage,66,1087,245,102.96,1.03,1,5,2,2023,1,1,119,1775,0.5546218487394958,0.6123943661971831,71.0,73.0,81.0,70.85714285714286,99.0,60.0,74.83333333333333,99.0,52.0,1272.0,1676.0,698.0,1339.3,1889.0,581.0,28.96792863758591,0,-0.036
2023-02-18,West US,Container,81,1986,279,102.96,1.03,1,5,2,2023,1,1,118,1680,0.6864406779661016,1.1821428571428572,66.0,64.0,63.0,73.42857142857143,99.0,60.0,75.63333333333334,99.0,52.0,1326.142857142857,1986.0,698.0,1373.3333333333333,1986.0,581.0,10.392833697650008,0,-0.759
2023-02-19,West US,VM,58,1882,422,100.05,0.98,1,6,2,2023,1,1,90,1727,0.6444444444444445,1.0897510133178923,81.0,71.0,60.0,73.14285714285714,99.0,58.0,75.36666666666666,99.0,52.0,1402.4285714285713,1986.0,698.0,1380.0,1986.0,581.0,29.906121160501318,0,-0.179
2023-02-19,West US,Storage,81,1052,403,100.05,0.98,1,6,2,2023,1,1,102,1842,0.7941176470588235,0.5711183496199783,58.0,66.0,99.0,70.57142857142857,81.0,58.0,75.26666666666667,99.0,52.0,1453.0,1986.0,877.0,1377.7666666666667,1986.0,581.0,15.341079006092542,0,0.445
2023-02-19,West US,Container,57,1841,283,100.05,0.98,1,6,2,2023,1,1,106,1808,0.5377358490566038,1.0182522123893805,81.0,81.0,73.0,68.28571428571429,81.0,57.0,74.03333333333333,99.0,52.0,1590.7142857142858,1986.0,1052.0,1385.1,1986.0,581.0,38.832109524083656,0,0.288
2023-02-20,West US,VM,57,808,382,85.85,0.96,0,0,2,2023,1,0,98,2304,0.5816326530612245,0.3506944444444444,57.0,58.0,64.0,67.28571428571429,81.0,57.0,72.66666666666667,99.0,52.0,1466.7142857142858,1986.0,808.0,1379.5,1986.0,581.0,14.459881832593389,0,0.25
2023-02-20,West US,Storage,81,806,499,85.85,0.96,0,0,2,2023,1,0,81,1647,1.0,0.4893746205221615,57.0,81.0,71.0,68.71428571428571,81.0,57.0,72.26666666666667,99.0,52.0,1351.7142857142858,1986.0,806.0,1366.5,1986.0,581.0,22.43872371181071,0,0.025
2023-02-20,West US,Container,67,1413,410,85.85,0.96,0,0,2,2023,1,0,86,2227,0.7790697674418605,0.6344858554108667,81.0,57.0,66.0,68.85714285714286,81.0,57.0,71.4,99.0,52.0,1398.2857142857142,1986.0,806.0,1354.8666666666666,1986.0,581.0,12.560490042359316,0,0.004
2023-02-21,West US,VM,83,1077,461,96.57,0.92,0,1,2,2023,1,0,87,1999,0.9540229885057471,0.5387693846923461,67.0,57.0,81.0,69.14285714285714,83.0,57.0,72.26666666666667,99.0,52.0,1268.4285714285713,1882.0,806.0,1329.6666666666667,1986.0,581.0,39.90622755537842,0,-0.33
2023-02-21,West US,Storage,88,1254,385,96.57,0.92,0,1,2,2023,1,0,117,1628,0.7521367521367521,0.7702702702702703,83.0,81.0,58.0,73.42857142857143,88.0,57.0,72.06666666666666,99.0,52.0,1178.7142857142858,1841.0,806.0,1308.5,1986.0,581.0,25.065850309937275,0,0.349
2023-02-21,West US,Container,61,1760,217,96.57,0.92,0,1,2,2023,1,0,93,2283,0.6559139784946236,0.7709154621112572,88.0,67.0,81.0,70.57142857142857,88.0,57.0,71.33333333333333,99.0,52.0,1279.857142857143,1841.0,806.0,1323.0333333333333,1986.0,581.0,27.861550519601312,0,0.21
2023-02-22,West US,VM,74,527,265,98.39,1.04,0,2,2,2023,1,0,84,2250,0.8809523809523809,0.23422222222222222,61.0,83.0,57.0,73.0,88.0,57.0,71.7,99.0,52.0,1092.142857142857,1760.0,527.0,1277.9333333333334,1986.0,527.0,12.012294321652824,0,0.246
2023-02-22,West US,Storage,84,1752,460,98.39,1.04,0,2,2,2023,1,0,100,2029,0.84,0.8634795465746673,74.0,88.0,57.0,76.85714285714286,88.0,61.0,72.5,99.0,52.0,1227.0,1760.0,527.0,1287.9666666666667,1986.0,527.0,32.498814111975335,1,-0.263
2023-02-22,West US,Container,50,1947,363,98.39,1.04,0,2,2,2023,1,0,102,2315,0.49019607843137253,0.8410367170626349,84.0,61.0,81.0,72.42857142857143,88.0,50.0,71.6,99.0,50.0,1390.0,1947.0,527.0,1295.6,1986.0,527.0,16.297167792867572,0,-1.077
2023-02-23,West US,VM,93,655,406,118.86,1.02,0,3,2,2023,1,0,101,1607,0.9207920792079208,0.4075917859365277,50.0,74.0,67.0,76.14285714285714,93.0,50.0,72.1,99.0,50.0,1281.7142857142858,1947.0,527.0,1296.9666666666667,1986.0,527.0,36.94162868322141,0,0.549
2023-02-23,West US,Storage,55,1119,450,118.86,1.02,0,3,2,2023,1,0,102,1716,0.5392156862745098,0.6520979020979021,93.0,84.0,83.0,72.14285714285714,93.0,50.0,72.2,99.0,50.0,1287.7142857142858,1947.0,527.0,1282.1666666666667,1986.0,527.0,16.154189214460217,0,-0.239
2023-02-23,West US,Container,69,833,329,118.86,1.02,0,3,2,2023,1,0,99,1786,0.696969696969697,0.4664053751399776,55.0,50.0,88.0,69.42857142857143,93.0,50.0,71.96666666666667,99.0,50.0,1227.5714285714287,1947.0,527.0,1249.5333333333333,1986.0,527.0,15.720631619909998,0,-0.431
2023-02-24,West US,VM,80,1707,377,102.58,0.99,0,4,2,2023,1,0,82,1894,0.975609756097561,0.9012671594508975,69.0,93.0,61.0,72.14285714285714,93.0,50.0,71.7,99.0,50.0,1220.0,1947.0,527.0,1287.0666666666666,1986.0,527.0,11.096490035442846,0,0.347
